date,xchange,ychange
2015-02-23,-3.85792814879,-0.772315731717
2015-02-20,3.00313218998,-0.769617565353
2015-02-19,3.27317414634,0.897702278352
2015-02-18,0.142042906813,-0.31400596264
2015-02-17,-0.656291210349,-0.729657970171
2015-02-13,0.428787592768,1.0416910849
2015-02-12,4.80962838422,1.05724366185
2015-02-11,0.278024589104,0.125160839924
2015-02-10,-0.579181789301,1.44341557928
2015-02-09,0.975016692009,-0.0321892496974
2015-02-06,-2.09008963964,0.636791850426
2015-02-05,0.504820799872,0.723580082025
2015-02-04,0.119112194025,-1.22440133292
2015-02-03,2.41065564951,0.234853871848
2015-02-02,3.41716966506,-0.611210094383
2015-01-30,-0.176505681332,3.61726805859
2015-01-29,2.05400599603,-0.0665323798642
2015-01-28,-3.2701013863,-2.44463173162
2015-01-27,0.763133751718,-2.13973400564
